n,base_accuracy,base_balanced_accuracy,base_auc,stage1_accept_n,stage1_accept_rate,stage2_accept_n,stage2_accept_rate,reject_n,reject_rate,automated_n,automated_rate,rescued_n,hurt_n,rescued_fn_n,rescued_fp_n,hurt_fn_n,hurt_fp_n,stage1_n,stage1_accuracy,stage1_balanced_accuracy,stage1_f1,stage1_sensitivity_high,stage1_specificity_low,stage1_tn,stage1_fp,stage1_fn,stage1_tp,stage1_auc,stage2_n,stage2_accuracy,stage2_balanced_accuracy,stage2_f1,stage2_sensitivity_high,stage2_specificity_low,stage2_tn,stage2_fp,stage2_fn,stage2_tp,stage2_auc,automated_accuracy,automated_balanced_accuracy,automated_f1,automated_sensitivity_high,automated_specificity_low,automated_tn,automated_fp,automated_fn,automated_tp,automated_auc,system_if_reject_corrected_n,system_if_reject_corrected_accuracy,system_if_reject_corrected_balanced_accuracy,system_if_reject_corrected_f1,system_if_reject_corrected_sensitivity_high,system_if_reject_corrected_specificity_low,system_if_reject_corrected_tn,system_if_reject_corrected_fp,system_if_reject_corrected_fn,system_if_reject_corrected_tp,system_if_reject_corrected_auc,base_candidate,base_objective,target_accept_acc,gate,corrector,corrector_conf_min,include_quality,scope,fold_thresholds_json,external_base_threshold,external_base_selection_score
591,80.71%,79.30%,87.48%,487,82.40%,74,12.52%,30,5.08%,561,94.92%,38,13,14,24,5,8,487,88.71%,86.40%,0.8338368580060423,0.7796610169491526,0.9483870967741935,294,16,39,138,0.9047202478585749,74,74.32%,74.47%,0.7397260273972602,0.7714285714285715,0.717948717948718,28,11,8,27,0.7567765567765568,86.81%,85.05%,0.8168316831683168,0.7783018867924528,0.9226361031518625,322,27,47,165,0.88323782234957,591,87.48%,85.79%,0.8262910798122066,0.7892376681614349,0.9266304347826086,341,27,47,176,0.8762063755117956,robust_prob,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.65,False,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.5549999999999999, ""base_selection_score"": 0.8124293785310734, ""threshold"": 0.29998577189224074, ""train_accept_n"": 405, ""train_accept_acc"": 0.9012345679012346}, {""fold_id"": 2, ""base_threshold"": 0.57, ""base_selection_score"": 0.7991107057348079, ""threshold"": 0.2774462838725069, ""train_accept_n"": 400, ""train_accept_acc"": 0.9}, {""fold_id"": 3, ""base_threshold"": 0.5549999999999999, ""base_selection_score"": 0.8168395849960095, ""threshold"": 0.29844571275242043, ""train_accept_n"": 403, ""train_accept_acc"": 0.9007444168734491}, {""fold_id"": 4, ""base_threshold"": 0.575, ""base_selection_score"": 0.8042127465511344, ""threshold"": 0.3983563192638252, ""train_accept_n"": 382, ""train_accept_acc"": 0.900523560209424}, {""fold_id"": 5, ""base_threshold"": 0.4749999999999999, ""base_selection_score"": 0.7943248904970481, ""threshold"": 0.3757659195256887, ""train_accept_n"": 382, ""train_accept_acc"": 0.900523560209424}]",,
591,80.71%,79.30%,87.48%,487,82.40%,74,12.52%,30,5.08%,561,94.92%,38,13,14,24,5,8,487,88.71%,86.40%,0.8338368580060423,0.7796610169491526,0.9483870967741935,294,16,39,138,0.9047202478585749,74,74.32%,74.47%,0.7397260273972602,0.7714285714285715,0.717948717948718,28,11,8,27,0.7567765567765568,86.81%,85.05%,0.8168316831683168,0.7783018867924528,0.9226361031518625,322,27,47,165,0.88323782234957,591,87.48%,85.79%,0.8262910798122066,0.7892376681614349,0.9266304347826086,341,27,47,176,0.8762063755117956,robust_prob,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.65,True,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.5549999999999999, ""base_selection_score"": 0.8124293785310734, ""threshold"": 0.29998577189223835, ""train_accept_n"": 405, ""train_accept_acc"": 0.9012345679012346}, {""fold_id"": 2, ""base_threshold"": 0.57, ""base_selection_score"": 0.7991107057348079, ""threshold"": 0.27744628387250725, ""train_accept_n"": 400, ""train_accept_acc"": 0.9}, {""fold_id"": 3, ""base_threshold"": 0.5549999999999999, ""base_selection_score"": 0.8168395849960095, ""threshold"": 0.2984457127524415, ""train_accept_n"": 403, ""train_accept_acc"": 0.9007444168734491}, {""fold_id"": 4, ""base_threshold"": 0.575, ""base_selection_score"": 0.8042127465511344, ""threshold"": 0.39835631926381976, ""train_accept_n"": 382, ""train_accept_acc"": 0.900523560209424}, {""fold_id"": 5, ""base_threshold"": 0.4749999999999999, ""base_selection_score"": 0.7943248904970481, ""threshold"": 0.3757659195256378, ""train_accept_n"": 382, ""train_accept_acc"": 0.900523560209424}]",,
591,86.97%,86.36%,91.62%,542,91.71%,49,8.29%,0,0.00%,591,100.00%,3,5,1,2,5,0,542,88.93%,87.63%,0.8412698412698413,0.8324607329842932,0.9202279202279202,323,28,32,159,0.9210632299637536,49,61.22%,55.15%,0.7164179104477612,0.75,0.35294117647058826,6,11,8,24,0.48897058823529416,86.63%,85.73%,0.8224719101123595,0.820627802690583,0.8940217391304348,329,39,40,183,0.9162239227919672,591,86.63%,85.73%,0.8224719101123595,0.820627802690583,0.8940217391304348,329,39,40,183,0.9162239227919672,stack_gb_d2_multiview,balanced_accuracy,0.9,gate_logreg,corr_extra,0.0,True,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.30999999999999994, ""base_selection_score"": 0.8734463276836159, ""threshold"": 0.1650359145657436, ""train_accept_n"": 446, ""train_accept_acc"": 0.9013452914798207}, {""fold_id"": 2, ""base_threshold"": 0.30999999999999994, ""base_selection_score"": 0.8740451487857712, ""threshold"": 0.19537307267536877, ""train_accept_n"": 434, ""train_accept_acc"": 0.9009216589861752}, {""fold_id"": 3, ""base_threshold"": 0.30999999999999994, ""base_selection_score"": 0.8835176528712043, ""threshold"": 0.1756888220172742, ""train_accept_n"": 445, ""train_accept_acc"": 0.9011235955056179}, {""fold_id"": 4, ""base_threshold"": 0.36999999999999994, ""base_selection_score"": 0.8629954775206172, ""threshold"": 0.2552045831875901, ""train_accept_n"": 423, ""train_accept_acc"": 0.900709219858156}, {""fold_id"": 5, ""base_threshold"": 0.32999999999999996, ""base_selection_score"": 0.8603313654541992, ""threshold"": 0.2688972336117609, ""train_accept_n"": 414, ""train_accept_acc"": 0.9009661835748792}]",,
591,86.97%,86.36%,91.62%,542,91.71%,49,8.29%,0,0.00%,591,100.00%,4,6,1,3,6,0,542,88.93%,87.63%,0.8412698412698413,0.8324607329842932,0.9202279202279202,323,28,32,159,0.9210632299637536,49,61.22%,56.53%,0.7076923076923077,0.71875,0.4117647058823529,7,10,9,23,0.5,86.63%,85.64%,0.8216704288939052,0.8161434977578476,0.8967391304347826,330,38,41,182,0.9145057516085007,591,86.63%,85.64%,0.8216704288939052,0.8161434977578476,0.8967391304347826,330,38,41,182,0.9145057516085007,stack_gb_d2_multiview,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.0,False,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.30999999999999994, ""base_selection_score"": 0.8734463276836159, ""threshold"": 0.16503591456574382, ""train_accept_n"": 446, ""train_accept_acc"": 0.9013452914798207}, {""fold_id"": 2, ""base_threshold"": 0.30999999999999994, ""base_selection_score"": 0.8740451487857712, ""threshold"": 0.19537307267536944, ""train_accept_n"": 434, ""train_accept_acc"": 0.9009216589861752}, {""fold_id"": 3, ""base_threshold"": 0.30999999999999994, ""base_selection_score"": 0.8835176528712043, ""threshold"": 0.17568882201725378, ""train_accept_n"": 445, ""train_accept_acc"": 0.9011235955056179}, {""fold_id"": 4, ""base_threshold"": 0.36999999999999994, ""base_selection_score"": 0.8629954775206172, ""threshold"": 0.25520458318765876, ""train_accept_n"": 423, ""train_accept_acc"": 0.900709219858156}, {""fold_id"": 5, ""base_threshold"": 0.32999999999999996, ""base_selection_score"": 0.8603313654541992, ""threshold"": 0.26889723361177953, ""train_accept_n"": 414, ""train_accept_acc"": 0.9009661835748792}]",,
591,86.97%,86.36%,91.62%,542,91.71%,49,8.29%,0,0.00%,591,100.00%,4,6,1,3,6,0,542,88.93%,87.63%,0.8412698412698413,0.8324607329842932,0.9202279202279202,323,28,32,159,0.9210632299637536,49,61.22%,56.53%,0.7076923076923077,0.71875,0.4117647058823529,7,10,9,23,0.5,86.63%,85.64%,0.8216704288939052,0.8161434977578476,0.8967391304347826,330,38,41,182,0.9145057516085007,591,86.63%,85.64%,0.8216704288939052,0.8161434977578476,0.8967391304347826,330,38,41,182,0.9145057516085007,stack_gb_d2_multiview,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.0,True,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.30999999999999994, ""base_selection_score"": 0.8734463276836159, ""threshold"": 0.1650359145657436, ""train_accept_n"": 446, ""train_accept_acc"": 0.9013452914798207}, {""fold_id"": 2, ""base_threshold"": 0.30999999999999994, ""base_selection_score"": 0.8740451487857712, ""threshold"": 0.19537307267536877, ""train_accept_n"": 434, ""train_accept_acc"": 0.9009216589861752}, {""fold_id"": 3, ""base_threshold"": 0.30999999999999994, ""base_selection_score"": 0.8835176528712043, ""threshold"": 0.1756888220172742, ""train_accept_n"": 445, ""train_accept_acc"": 0.9011235955056179}, {""fold_id"": 4, ""base_threshold"": 0.36999999999999994, ""base_selection_score"": 0.8629954775206172, ""threshold"": 0.2552045831875901, ""train_accept_n"": 423, ""train_accept_acc"": 0.900709219858156}, {""fold_id"": 5, ""base_threshold"": 0.32999999999999996, ""base_selection_score"": 0.8603313654541992, ""threshold"": 0.2688972336117609, ""train_accept_n"": 414, ""train_accept_acc"": 0.9009661835748792}]",,
591,86.46%,86.22%,91.76%,534,90.36%,57,9.64%,0,0.00%,591,100.00%,8,9,0,8,6,3,534,89.14%,87.95%,0.8465608465608465,0.837696335078534,0.9212827988338192,316,27,31,160,0.92450353364981,57,59.65%,57.50%,0.676056338028169,0.75,0.4,10,15,8,24,0.63375,86.29%,85.55%,0.8195991091314031,0.8251121076233184,0.8858695652173914,326,42,39,184,0.917247514135309,591,86.29%,85.55%,0.8195991091314031,0.8251121076233184,0.8858695652173914,326,42,39,184,0.917247514135309,stack_gb_d2_core,balanced_accuracy,0.9,gate_logreg,corr_extra,0.0,True,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.295, ""base_selection_score"": 0.8751412429378531, ""threshold"": 0.14232257274579968, ""train_accept_n"": 450, ""train_accept_acc"": 0.9}, {""fold_id"": 2, ""base_threshold"": 0.295, ""base_selection_score"": 0.8717364040588302, ""threshold"": 0.20090204049009647, ""train_accept_n"": 431, ""train_accept_acc"": 0.9002320185614849}, {""fold_id"": 3, ""base_threshold"": 0.31999999999999995, ""base_selection_score"": 0.8762303804203245, ""threshold"": 0.16243813568727486, ""train_accept_n"": 445, ""train_accept_acc"": 0.9011235955056179}, {""fold_id"": 4, ""base_threshold"": 0.31999999999999995, ""base_selection_score"": 0.8544920761600729, ""threshold"": 0.27923287944863784, ""train_accept_n"": 422, ""train_accept_acc"": 0.9004739336492891}, {""fold_id"": 5, ""base_threshold"": 0.295, ""base_selection_score"": 0.8557798514568653, ""threshold"": 0.28121650150647265, ""train_accept_n"": 414, ""train_accept_acc"": 0.9009661835748792}]",,
591,85.79%,84.70%,89.17%,411,69.54%,180,30.46%,0,0.00%,591,100.00%,5,2,5,0,0,2,411,89.54%,89.22%,0.8802228412256268,0.8633879781420765,0.9210526315789473,210,18,25,158,0.9220592464768478,180,78.89%,73.93%,0.5777777777777777,0.65,0.8285714285714286,116,24,14,26,0.7423214285714286,86.29%,85.55%,0.8195991091314031,0.8251121076233184,0.8858695652173914,326,42,39,184,0.8912556053811659,591,86.29%,85.55%,0.8195991091314031,0.8251121076233184,0.8858695652173914,326,42,39,184,0.8912556053811659,stack_logreg_c03_multiview,balanced_accuracy,0.9,base_conf,corr_extra,0.0,False,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.6599999999999999, ""base_selection_score"": 0.8666666666666667, ""threshold"": 0.7692274575276645, ""train_accept_n"": 392, ""train_accept_acc"": 0.9005102040816326}, {""fold_id"": 2, ""base_threshold"": 0.43999999999999995, ""base_selection_score"": 0.8600786683388439, ""threshold"": 0.8137055488602015, ""train_accept_n"": 331, ""train_accept_acc"": 0.9003021148036254}, {""fold_id"": 3, ""base_threshold"": 0.3499999999999999, ""base_selection_score"": 0.8689431079694447, ""threshold"": 0.8067374663431786, ""train_accept_n"": 336, ""train_accept_acc"": 0.9017857142857143}, {""fold_id"": 4, ""base_threshold"": 0.6599999999999999, ""base_selection_score"": 0.8542545509824042, ""threshold"": 0.8342405724156584, ""train_accept_n"": 313, ""train_accept_acc"": 0.9009584664536742}, {""fold_id"": 5, ""base_threshold"": 0.3499999999999999, ""base_selection_score"": 0.8507903256522567, ""threshold"": 0.8556143332622523, ""train_accept_n"": 273, ""train_accept_acc"": 0.9010989010989011}]",,
591,85.79%,84.70%,89.17%,411,69.54%,180,30.46%,0,0.00%,591,100.00%,5,2,5,0,0,2,411,89.54%,89.22%,0.8802228412256268,0.8633879781420765,0.9210526315789473,210,18,25,158,0.9220592464768478,180,78.89%,73.93%,0.5777777777777777,0.65,0.8285714285714286,116,24,14,26,0.7448214285714286,86.29%,85.55%,0.8195991091314031,0.8251121076233184,0.8858695652173914,326,42,39,184,0.8914627607720803,591,86.29%,85.55%,0.8195991091314031,0.8251121076233184,0.8858695652173914,326,42,39,184,0.8914627607720803,stack_logreg_c03_multiview,balanced_accuracy,0.9,base_conf,corr_extra,0.0,True,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.6599999999999999, ""base_selection_score"": 0.8666666666666667, ""threshold"": 0.7692274575276645, ""train_accept_n"": 392, ""train_accept_acc"": 0.9005102040816326}, {""fold_id"": 2, ""base_threshold"": 0.43999999999999995, ""base_selection_score"": 0.8600786683388439, ""threshold"": 0.8137055488602015, ""train_accept_n"": 331, ""train_accept_acc"": 0.9003021148036254}, {""fold_id"": 3, ""base_threshold"": 0.3499999999999999, ""base_selection_score"": 0.8689431079694447, ""threshold"": 0.8067374663431786, ""train_accept_n"": 336, ""train_accept_acc"": 0.9017857142857143}, {""fold_id"": 4, ""base_threshold"": 0.6599999999999999, ""base_selection_score"": 0.8542545509824042, ""threshold"": 0.8342405724156584, ""train_accept_n"": 313, ""train_accept_acc"": 0.9009584664536742}, {""fold_id"": 5, ""base_threshold"": 0.3499999999999999, ""base_selection_score"": 0.8507903256522567, ""threshold"": 0.8556143332622523, ""train_accept_n"": 273, ""train_accept_acc"": 0.9010989010989011}]",,
591,86.46%,86.22%,91.76%,531,89.85%,60,10.15%,0,0.00%,591,100.00%,8,8,0,8,8,0,531,89.64%,88.17%,0.8509485094850948,0.8306878306878307,0.9327485380116959,319,23,32,157,0.924788823911631,60,58.33%,56.00%,0.6666666666666666,0.7352941176470589,0.38461538461538464,10,16,9,25,0.5361990950226244,86.46%,85.51%,0.8198198198198198,0.8161434977578476,0.8940217391304348,329,39,41,182,0.9161325307077403,591,86.46%,85.51%,0.8198198198198198,0.8161434977578476,0.8940217391304348,329,39,41,182,0.9161325307077403,stack_gb_d2_core,balanced_accuracy,0.9,base_conf,corr_extra,0.0,True,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.295, ""base_selection_score"": 0.8751412429378531, ""threshold"": 0.5876899449650225, ""train_accept_n"": 441, ""train_accept_acc"": 0.9002267573696145}, {""fold_id"": 2, ""base_threshold"": 0.295, ""base_selection_score"": 0.8717364040588302, ""threshold"": 0.6340620956811324, ""train_accept_n"": 436, ""train_accept_acc"": 0.9013761467889908}, {""fold_id"": 3, ""base_threshold"": 0.31999999999999995, ""base_selection_score"": 0.8762303804203245, ""threshold"": 0.6153679725122926, ""train_accept_n"": 437, ""train_accept_acc"": 0.9016018306636155}, {""fold_id"": 4, ""base_threshold"": 0.31999999999999995, ""base_selection_score"": 0.8544920761600729, ""threshold"": 0.7221596110990793, ""train_accept_n"": 413, ""train_accept_acc"": 0.9007263922518159}, {""fold_id"": 5, ""base_threshold"": 0.295, ""base_selection_score"": 0.8557798514568653, ""threshold"": 0.7221596110990793, ""train_accept_n"": 407, ""train_accept_acc"": 0.9017199017199017}]",,
591,86.46%,86.22%,91.76%,534,90.36%,57,9.64%,0,0.00%,591,100.00%,7,9,0,7,6,3,534,89.14%,87.95%,0.8465608465608465,0.837696335078534,0.9212827988338192,316,27,31,160,0.92450353364981,57,57.89%,55.50%,0.6666666666666666,0.75,0.36,9,16,8,24,0.62375,86.13%,85.41%,0.8177777777777778,0.8251121076233184,0.8831521739130435,325,43,39,184,0.9171256580230064,591,86.13%,85.41%,0.8177777777777778,0.8251121076233184,0.8831521739130435,325,43,39,184,0.9171256580230064,stack_gb_d2_core,balanced_accuracy,0.9,gate_logreg,corr_extra,0.0,False,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.295, ""base_selection_score"": 0.8751412429378531, ""threshold"": 0.14232257274579044, ""train_accept_n"": 450, ""train_accept_acc"": 0.9}, {""fold_id"": 2, ""base_threshold"": 0.295, ""base_selection_score"": 0.8717364040588302, ""threshold"": 0.20090204048808225, ""train_accept_n"": 431, ""train_accept_acc"": 0.9002320185614849}, {""fold_id"": 3, ""base_threshold"": 0.31999999999999995, ""base_selection_score"": 0.8762303804203245, ""threshold"": 0.16243813568549378, ""train_accept_n"": 445, ""train_accept_acc"": 0.9011235955056179}, {""fold_id"": 4, ""base_threshold"": 0.31999999999999995, ""base_selection_score"": 0.8544920761600729, ""threshold"": 0.2792328794485856, ""train_accept_n"": 422, ""train_accept_acc"": 0.9004739336492891}, {""fold_id"": 5, ""base_threshold"": 0.295, ""base_selection_score"": 0.8557798514568653, ""threshold"": 0.28121650150647237, ""train_accept_n"": 414, ""train_accept_acc"": 0.9009661835748792}]",,
591,86.46%,86.22%,91.76%,531,89.85%,60,10.15%,0,0.00%,591,100.00%,6,8,0,6,8,0,531,89.64%,88.17%,0.8509485094850948,0.8306878306878307,0.9327485380116959,319,23,32,157,0.924788823911631,60,55.00%,52.15%,0.6493506493506493,0.7352941176470589,0.3076923076923077,8,18,9,25,0.5203619909502263,86.13%,85.24%,0.8161434977578476,0.8161434977578476,0.8885869565217391,327,41,41,182,0.9159619321505167,591,86.13%,85.24%,0.8161434977578476,0.8161434977578476,0.8885869565217391,327,41,41,182,0.9159619321505167,stack_gb_d2_core,balanced_accuracy,0.9,base_conf,corr_extra,0.0,False,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.295, ""base_selection_score"": 0.8751412429378531, ""threshold"": 0.5876899449650225, ""train_accept_n"": 441, ""train_accept_acc"": 0.9002267573696145}, {""fold_id"": 2, ""base_threshold"": 0.295, ""base_selection_score"": 0.8717364040588302, ""threshold"": 0.6340620956811324, ""train_accept_n"": 436, ""train_accept_acc"": 0.9013761467889908}, {""fold_id"": 3, ""base_threshold"": 0.31999999999999995, ""base_selection_score"": 0.8762303804203245, ""threshold"": 0.6153679725122926, ""train_accept_n"": 437, ""train_accept_acc"": 0.9016018306636155}, {""fold_id"": 4, ""base_threshold"": 0.31999999999999995, ""base_selection_score"": 0.8544920761600729, ""threshold"": 0.7221596110990793, ""train_accept_n"": 413, ""train_accept_acc"": 0.9007263922518159}, {""fold_id"": 5, ""base_threshold"": 0.295, ""base_selection_score"": 0.8557798514568653, ""threshold"": 0.7221596110990793, ""train_accept_n"": 407, ""train_accept_acc"": 0.9017199017199017}]",,
591,86.63%,85.38%,90.37%,515,87.14%,76,12.86%,0,0.00%,591,100.00%,10,9,2,8,6,3,515,88.74%,86.75%,0.8361581920903954,0.7956989247311828,0.939209726443769,309,20,38,148,0.9100075170768376,76,73.68%,73.67%,0.7297297297297297,0.7297297297297297,0.7435897435897436,29,10,10,27,0.772002772002772,86.80%,85.16%,0.8177570093457944,0.7847533632286996,0.9184782608695652,338,30,48,175,0.902161727432248,591,86.80%,85.16%,0.8177570093457944,0.7847533632286996,0.9184782608695652,338,30,48,175,0.902161727432248,stack_extra_d3_core,balanced_accuracy,0.9,gate_logreg,corr_extra,0.0,False,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.5149999999999999, ""base_selection_score"": 0.8632768361581921, ""threshold"": 0.25629218681011945, ""train_accept_n"": 426, ""train_accept_acc"": 0.9014084507042254}, {""fold_id"": 2, ""base_threshold"": 0.5149999999999999, ""base_selection_score"": 0.856800820887014, ""threshold"": 0.26393839833124094, ""train_accept_n"": 411, ""train_accept_acc"": 0.9002433090024331}, {""fold_id"": 3, ""base_threshold"": 0.5149999999999999, ""base_selection_score"": 0.8640880933378938, ""threshold"": 0.23957699561265627, ""train_accept_n"": 430, ""train_accept_acc"": 0.9}, {""fold_id"": 4, ""base_threshold"": 0.5149999999999999, ""base_selection_score"": 0.8507296773457986, ""threshold"": 0.31933859020219885, ""train_accept_n"": 402, ""train_accept_acc"": 0.900497512437811}, {""fold_id"": 5, ""base_threshold"": 0.5199999999999999, ""base_selection_score"": 0.8469148733574557, ""threshold"": 0.3362888723407052, ""train_accept_n"": 397, ""train_accept_acc"": 0.9017632241813602}]",,
591,86.63%,85.38%,90.37%,515,87.14%,76,12.86%,0,0.00%,591,100.00%,10,9,2,8,6,3,515,88.74%,86.75%,0.8361581920903954,0.7956989247311828,0.939209726443769,309,20,38,148,0.9100075170768376,76,73.68%,73.67%,0.7297297297297297,0.7297297297297297,0.7435897435897436,29,10,10,27,0.7775467775467776,86.80%,85.16%,0.8177570093457944,0.7847533632286996,0.9184782608695652,338,30,48,175,0.9024054396568532,591,86.80%,85.16%,0.8177570093457944,0.7847533632286996,0.9184782608695652,338,30,48,175,0.9024054396568532,stack_extra_d3_core,balanced_accuracy,0.9,gate_logreg,corr_extra,0.0,True,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.5149999999999999, ""base_selection_score"": 0.8632768361581921, ""threshold"": 0.25629218681011906, ""train_accept_n"": 426, ""train_accept_acc"": 0.9014084507042254}, {""fold_id"": 2, ""base_threshold"": 0.5149999999999999, ""base_selection_score"": 0.856800820887014, ""threshold"": 0.26393839833124116, ""train_accept_n"": 411, ""train_accept_acc"": 0.9002433090024331}, {""fold_id"": 3, ""base_threshold"": 0.5149999999999999, ""base_selection_score"": 0.8640880933378938, ""threshold"": 0.2395769956126662, ""train_accept_n"": 430, ""train_accept_acc"": 0.9}, {""fold_id"": 4, ""base_threshold"": 0.5149999999999999, ""base_selection_score"": 0.8507296773457986, ""threshold"": 0.31933859020220295, ""train_accept_n"": 402, ""train_accept_acc"": 0.900497512437811}, {""fold_id"": 5, ""base_threshold"": 0.5199999999999999, ""base_selection_score"": 0.8469148733574557, ""threshold"": 0.3362888723403645, ""train_accept_n"": 397, ""train_accept_acc"": 0.9017632241813602}]",,
